fiscal_year,fiscal_period,fiscal_period_name,cost_center_id,cost_center_name,department_name,gl_account_id,gl_account_name,pnl_category,actual_amount,budget_amount,variance_amount,variance_pct,variance_direction,is_material,variance_driver,variance_driver_detail,driver_confidence,prior_period_variance_amount,variance_change_vs_prior,variance_trend_direction,rolling_3_period_variance,period_close_status,has_late_posting,late_posting_amount,late_posting_period_count,data_maturity_level,explanation_readiness,finance_signoff_flag
2025,10,FY25-P10,CC4002,Sales EMEA,Sales,6700,Employee Benefits,Opex,571847.23,551616.0,20231.23,0.03667628553023053,Unfavorable,False,Timing,Timing,Medium,220.56,20010.67,Stable,20231.23,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4002,Sales EMEA,Sales,6800,Training & Development,Opex,93042.65,96532.8,-3490.15,-0.03615509666514152,Favorable,False,Timing,Timing,Medium,-980.3,-2509.8500000000004,Stable,-3490.15,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4002,Sales EMEA,Sales,6900,Office Expenses,Opex,119805.1,117218.4,2586.7,0.02206737505037408,Unfavorable,False,Timing,Timing,Medium,-1300.41,3887.1099999999997,Stable,2586.7,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4002,Sales EMEA,Sales,7000,Data & Analytics Tools,Opex,205991.67,206856.0,-864.33,-0.004178436446980904,Favorable,False,Timing,Timing,Medium,-5737.04,4872.71,Stable,-864.33,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6100,Paid Advertising,Opex,463913.69,413712.0,50201.69,0.1213445231675097,Unfavorable,True,One-Time,One-Time,High,-2578.06,52779.75,Stable,50201.69,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6200,Cloud Infrastructure,Opex,782921.45,827424.0,-44502.55,-0.05378445299757159,Favorable,False,Rate,Rate,Medium,19877.33,-64379.880000000005,Stable,-44502.55,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6300,Professional Services,Opex,254043.2,248227.2,5816.0,0.023430151045888317,Unfavorable,False,Timing,Timing,Medium,-1792.12,7608.12,Stable,5816.0,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6400,Travel & Entertainment,Opex,128510.13,124113.6,4396.53,0.03542345229316937,Unfavorable,False,Timing,Timing,Medium,3481.76,914.7699999999995,Stable,4396.53,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6500,Software Licenses,Opex,313868.58,303388.8,10479.78,0.034542423370440806,Unfavorable,False,Timing,Timing,Medium,-3338.44,13818.220000000001,Stable,10479.78,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6600,Contractors,Opex,363298.9,344760.0,18538.9,0.05377334147175081,Unfavorable,False,Rate,Rate,Medium,-9727.15,28266.050000000003,Stable,18538.9,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6700,Employee Benefits,Opex,551173.52,551616.0,-442.48,-0.0008021579585608188,Favorable,False,Timing,Timing,Medium,13448.21,-13890.689999999999,Stable,-442.48,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6800,Training & Development,Opex,97679.13,96532.8,1146.33,0.011875019963217284,Unfavorable,False,Timing,Timing,Medium,6252.2,-5105.87,Stable,1146.33,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,6900,Office Expenses,Opex,123576.03,117218.4,6357.63,0.05423751625393203,Unfavorable,False,Rate,Rate,Medium,2541.65,3815.98,Stable,6357.63,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC4003,Sales APAC,Sales,7000,Data & Analytics Tools,Opex,201697.62,206856.0,-5158.38,-0.024937073947940397,Favorable,False,Timing,Timing,Medium,-1757.62,-3400.76,Stable,-5158.38,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6100,Paid Advertising,Opex,306494.85,318240.0,-11745.15,-0.03690656520575329,Favorable,False,Timing,Timing,Medium,10704.26,-22449.41,Stable,-11745.15,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6200,Cloud Infrastructure,Opex,653504.1,636480.0,17024.1,0.026747260684961,Unfavorable,False,Timing,Timing,Medium,3777.73,13246.369999999999,Stable,17024.1,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6300,Professional Services,Opex,193146.14,190944.0,2202.14,0.011532925481317235,Unfavorable,False,Timing,Timing,Medium,-15352.29,17554.43,Stable,2202.14,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6400,Travel & Entertainment,Opex,96414.73,95472.0,942.73,0.009874433386054593,Unfavorable,False,Timing,Timing,Medium,2932.07,-1989.3400000000001,Stable,942.73,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6500,Software Licenses,Opex,223637.75,233376.0,-9738.25,-0.0417277380445753,Favorable,False,Volume,Volume,Medium,6939.95,-16678.2,Stable,-9738.25,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6600,Contractors,Opex,303714.33,265200.0,38514.33,0.14522750477276164,Unfavorable,True,One-Time,One-Time,High,-3933.27,42447.6,Stable,38514.33,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6700,Employee Benefits,Opex,440842.48,424320.0,16522.48,0.038938723891478885,Unfavorable,False,Timing,Timing,Medium,11045.92,5476.5599999999995,Stable,16522.48,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6800,Training & Development,Opex,78163.26,74256.0,3907.26,0.052618804198610855,Unfavorable,False,Rate,Rate,Medium,7139.75,-3232.49,Stable,3907.26,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,6900,Office Expenses,Opex,94036.88,90168.0,3868.88,0.04290741684168371,Unfavorable,False,Volume,Volume,Medium,-386.26,4255.14,Stable,3868.88,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5001,Customer Success,Operations,7000,Data & Analytics Tools,Opex,181053.29,159120.0,21933.29,0.13784116805002375,Unfavorable,True,One-Time,One-Time,High,562.74,21370.55,Stable,21933.29,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6100,Paid Advertising,Opex,346358.56,318240.0,28118.56,0.08835647499355839,Unfavorable,True,Rate,Rate,High,3851.77,24266.79,Stable,28118.56,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6200,Cloud Infrastructure,Opex,671774.04,636480.0,35294.04,0.055451925378815076,Unfavorable,False,Rate,Rate,Medium,19643.02,15651.02,Stable,35294.04,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6300,Professional Services,Opex,191335.26,190944.0,391.26,0.0020490701515802207,Unfavorable,False,Timing,Timing,Medium,-1451.57,1842.83,Stable,391.26,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6400,Travel & Entertainment,Opex,95656.53,95472.0,184.53,0.0019327743426742552,Unfavorable,False,Timing,Timing,Medium,-1508.42,1692.95,Stable,184.53,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6500,Software Licenses,Opex,239158.28,233376.0,5782.28,0.024776671239356687,Unfavorable,False,Timing,Timing,Medium,-3074.88,8857.16,Stable,5782.28,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6600,Contractors,Opex,277627.23,265200.0,12427.23,0.04685984706168585,Unfavorable,False,Rate,Rate,Medium,5067.98,7359.25,Stable,12427.23,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6700,Employee Benefits,Opex,419180.72,424320.0,-5139.28,-0.01211180491897381,Favorable,False,Timing,Timing,Medium,16616.8,-21756.079999999998,Stable,-5139.28,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6800,Training & Development,Opex,77417.15,74256.0,3161.15,0.04257102739843574,Unfavorable,False,Volume,Volume,Medium,-2406.99,5568.139999999999,Stable,3161.15,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,6900,Office Expenses,Opex,76159.06,90168.0,-14008.94,-0.1553648318143684,Favorable,True,One-Time,One-Time,High,153.15,-14162.09,Stable,-14008.94,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5002,Support Operations,Operations,7000,Data & Analytics Tools,Opex,167278.22,159120.0,8158.22,0.05127087646974117,Unfavorable,False,Volume,Volume,Medium,-4306.5,12464.720000000001,Stable,8158.22,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6100,Paid Advertising,Opex,312153.07,318240.0,-6086.93,-0.019126841047329785,Favorable,False,Timing,Timing,Medium,7514.15,-13601.08,Stable,-6086.93,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6200,Cloud Infrastructure,Opex,645411.73,636480.0,8931.73,0.014033006510386775,Unfavorable,False,Timing,Timing,Medium,-13106.0,22037.73,Stable,8931.73,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6300,Professional Services,Opex,189488.68,190944.0,-1455.32,-0.00762171832842666,Favorable,False,Timing,Timing,Medium,3443.09,-4898.41,Stable,-1455.32,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6400,Travel & Entertainment,Opex,98650.14,95472.0,3178.14,0.03328874139595982,Unfavorable,False,Timing,Timing,Medium,-10980.78,14158.92,Stable,3178.14,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6500,Software Licenses,Opex,269456.55,233376.0,36080.55,0.15460263703044053,Unfavorable,True,One-Time,One-Time,High,-4463.38,40543.93,Stable,36080.55,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6600,Contractors,Opex,264415.16,265200.0,-784.84,-0.0029594291843754797,Favorable,False,Timing,Timing,Medium,-7942.06,7157.22,Stable,-784.84,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6700,Employee Benefits,Opex,489636.2,424320.0,65316.2,0.15393147105405003,Unfavorable,True,One-Time,One-Time,High,14908.21,50407.99,Stable,65316.2,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6800,Training & Development,Opex,74419.63,74256.0,163.63,0.002203605003211241,Unfavorable,False,Timing,Timing,Medium,428.19,-264.56,Stable,163.63,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,6900,Office Expenses,Opex,85854.91,90168.0,-4313.09,-0.04783398635026857,Favorable,False,Rate,Rate,Medium,-1155.81,-3157.28,Stable,-4313.09,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,10,FY25-P10,CC5003,IT Operations,Operations,7000,Data & Analytics Tools,Opex,161353.9,159120.0,2233.9,0.014039060845994142,Unfavorable,False,Timing,Timing,Medium,3113.07,-879.1700000000001,Stable,2233.9,Soft Closed,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6100,Paid Advertising,Opex,331367.92,351780.0,-20412.08,-0.0580251421300055,Favorable,False,Volume,Volume,Medium,10519.63,-30931.71,Stable,-20412.08,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6200,Cloud Infrastructure,Opex,805313.41,703560.0,101753.41,0.14462648896794272,Unfavorable,True,One-Time,One-Time,High,122438.14,-20684.729999999996,Stable,101753.41,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6300,Professional Services,Opex,248596.56,211068.0,37528.56,0.17780318503698675,Unfavorable,True,One-Time,One-Time,High,-7826.6,45355.159999999996,Stable,37528.56,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6400,Travel & Entertainment,Opex,99062.69,105534.0,-6471.31,-0.06131968730184279,Favorable,False,Rate,Rate,Medium,2454.21,-8925.52,Stable,-6471.31,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6500,Software Licenses,Opex,261971.45,257972.0,3999.45,0.015503409562006062,Unfavorable,False,Timing,Timing,Medium,2615.19,1384.2599999999998,Stable,3999.45,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6600,Contractors,Opex,276808.61,293150.0,-16341.39,-0.05574413854733836,Favorable,False,Volume,Volume,Medium,-4996.23,-11345.16,Stable,-16341.39,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6700,Employee Benefits,Opex,455573.09,469040.0,-13466.91,-0.028711652167215176,Favorable,False,Timing,Timing,Medium,-25796.56,12329.650000000001,Stable,-13466.91,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6800,Training & Development,Opex,77437.49,82082.0,-4644.51,-0.056583764803243605,Favorable,False,Rate,Rate,Medium,-1586.46,-3058.05,Stable,-4644.51,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,6900,Office Expenses,Opex,101060.48,99671.0,1389.48,0.01394061945562415,Unfavorable,False,Timing,Timing,Medium,2938.81,-1549.33,Stable,1389.48,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1001,Marketing Paid Media,Marketing,7000,Data & Analytics Tools,Opex,163838.88,175890.0,-12051.12,-0.06851508361490388,Favorable,False,Rate,Rate,Medium,-10244.17,-1806.9500000000007,Stable,-12051.12,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6100,Paid Advertising,Opex,348239.27,351780.0,-3540.73,-0.010065196281736029,Favorable,False,Timing,Timing,Medium,-18130.21,14589.48,Stable,-3540.73,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6200,Cloud Infrastructure,Opex,664286.51,703560.0,-39273.49,-0.05582109013537835,Favorable,False,Volume,Volume,Medium,-12811.51,-26461.979999999996,Stable,-39273.49,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6300,Professional Services,Opex,205991.21,211068.0,-5076.79,-0.02405288634975352,Favorable,False,Timing,Timing,Medium,2594.71,-7671.5,Stable,-5076.79,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6400,Travel & Entertainment,Opex,99663.83,105534.0,-5870.17,-0.05562344847827851,Favorable,False,Volume,Volume,Medium,-1546.98,-4323.1900000000005,Stable,-5870.17,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6500,Software Licenses,Opex,270279.62,257972.0,12307.62,0.04770912473727787,Unfavorable,False,Volume,Volume,Medium,-42.15,12349.77,Stable,12307.62,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6600,Contractors,Opex,283147.74,293150.0,-10002.26,-0.034119945691862934,Favorable,False,Timing,Timing,Medium,-2447.18,-7555.08,Stable,-10002.26,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6700,Employee Benefits,Opex,483790.01,469040.0,14750.01,0.03144722511559071,Unfavorable,False,Timing,Timing,Medium,73000.86,-58250.85,Stable,14750.01,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6800,Training & Development,Opex,79130.44,82082.0,-2951.56,-0.035958653097792136,Favorable,False,Timing,Timing,Medium,-12442.82,9491.26,Stable,-2951.56,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,6900,Office Expenses,Opex,93538.12,99671.0,-6132.88,-0.06153123439941328,Favorable,False,Rate,Rate,Medium,-5177.71,-955.1700000000001,Stable,-6132.88,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1002,Marketing Brand,Marketing,7000,Data & Analytics Tools,Opex,176213.22,175890.0,323.22,0.0018376035568400256,Unfavorable,False,Timing,Timing,Medium,5011.77,-4688.55,Stable,323.22,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6100,Paid Advertising,Opex,344773.99,351780.0,-7006.01,-0.01991589066709315,Favorable,False,Timing,Timing,Medium,41096.15,-48102.16,Stable,-7006.01,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6200,Cloud Infrastructure,Opex,707612.59,703560.0,4052.59,0.005760118876169562,Unfavorable,False,Timing,Timing,Medium,-45812.85,49865.44,Stable,4052.59,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6300,Professional Services,Opex,210167.44,211068.0,-900.56,-0.004266673600566262,Favorable,False,Timing,Timing,Medium,30199.29,-31099.850000000002,Stable,-900.56,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6400,Travel & Entertainment,Opex,102447.02,105534.0,-3086.98,-0.0292510477331564,Favorable,False,Timing,Timing,Medium,17660.87,-20747.85,Stable,-3086.98,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6500,Software Licenses,Opex,213146.18,257972.0,-44825.82,-0.1737623587172419,Favorable,True,One-Time,One-Time,High,-13626.02,-31199.8,Stable,-44825.82,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6600,Contractors,Opex,278564.04,293150.0,-14585.96,-0.0497559461889828,Favorable,False,Volume,Volume,Medium,-14159.32,-426.6399999999994,Stable,-14585.96,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6700,Employee Benefits,Opex,491049.46,469040.0,22009.46,0.04692449017109712,Unfavorable,False,Volume,Volume,Medium,-8203.46,30212.92,Stable,22009.46,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6800,Training & Development,Opex,78581.78,82082.0,-3500.22,-0.04264300184911857,Favorable,False,Volume,Volume,Medium,-5397.77,1897.5500000000006,Stable,-3500.22,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,6900,Office Expenses,Opex,95502.42,99671.0,-4168.58,-0.04182342700707217,Favorable,False,Volume,Volume,Medium,1244.51,-5413.09,Stable,-4168.58,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC1003,Marketing Events,Marketing,7000,Data & Analytics Tools,Opex,180023.49,175890.0,4133.49,0.023500419457268024,Unfavorable,False,Timing,Timing,Medium,9660.96,-5527.469999999999,Stable,4133.49,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6100,Paid Advertising,Opex,518538.0,479700.0,38838.0,0.0809631069788605,Unfavorable,True,Rate,Rate,High,25592.71,13245.29,Stable,38838.0,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6200,Cloud Infrastructure,Opex,1132092.0,959400.0,172692.0,0.18,Unfavorable,True,Cloud Expansion Program,Cloud Expansion Program,High,7624.65,165067.35,Stable,172692.0,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6300,Professional Services,Opex,344615.01,287820.0,56795.01,0.19732821054269503,Unfavorable,True,One-Time,One-Time,High,-21908.92,78703.93,Stable,56795.01,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6400,Travel & Entertainment,Opex,139065.72,143910.0,-4844.28,-0.03366189266487354,Favorable,False,Timing,Timing,Medium,1582.21,-6426.49,Stable,-4844.28,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6500,Software Licenses,Opex,328426.89,351780.0,-23353.11,-0.06638555338738299,Favorable,False,Volume,Volume,Medium,78571.87,-101924.98,Stable,-23353.11,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6600,Contractors,Opex,427953.24,399750.0,28203.24,0.07055220348105659,Unfavorable,False,Volume,Volume,Medium,14704.93,13498.310000000001,Stable,28203.24,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6700,Employee Benefits,Opex,636004.28,639600.0,-3595.72,-0.005621824735264763,Favorable,False,Timing,Timing,Medium,28010.09,-31605.81,Stable,-3595.72,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6800,Training & Development,Opex,111567.95,111930.0,-362.05,-0.003234637115817701,Favorable,False,Timing,Timing,Medium,3129.12,-3491.17,Stable,-362.05,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,6900,Office Expenses,Opex,143099.69,135915.0,7184.69,0.05286164837848051,Unfavorable,False,Rate,Rate,Medium,5177.61,2007.08,Stable,7184.69,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2001,Engineering Platform,Engineering,7000,Data & Analytics Tools,Opex,227126.7,239850.0,-12723.3,-0.053046921947731335,Favorable,False,Volume,Volume,Medium,5003.07,-17726.37,Stable,-12723.3,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6100,Paid Advertising,Opex,445347.16,479700.0,-34352.84,-0.07161316564586044,Favorable,False,Volume,Volume,Medium,-9043.35,-25309.489999999998,Stable,-34352.84,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6200,Cloud Infrastructure,Opex,1132092.0,959400.0,172692.0,0.18,Unfavorable,True,Cloud Expansion Program,Cloud Expansion Program,High,161074.38,11617.619999999995,Stable,172692.0,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6300,Professional Services,Opex,270528.79,287820.0,-17291.21,-0.060076468521231385,Favorable,False,Rate,Rate,Medium,8201.4,-25492.61,Stable,-17291.21,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6400,Travel & Entertainment,Opex,145981.63,143910.0,2071.63,0.0143953139285376,Unfavorable,False,Timing,Timing,Medium,-5356.12,7427.75,Stable,2071.63,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6500,Software Licenses,Opex,324825.21,351780.0,-26954.79,-0.07662398925533923,Favorable,False,Volume,Volume,Medium,-19665.45,-7289.34,Stable,-26954.79,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6600,Contractors,Opex,385250.65,399750.0,-14499.35,-0.03627105148690469,Favorable,False,Timing,Timing,Medium,19792.41,-34291.76,Stable,-14499.35,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6700,Employee Benefits,Opex,614026.11,639600.0,-25573.89,-0.03998419278290451,Favorable,False,Timing,Timing,Medium,-40228.52,14654.629999999997,Stable,-25573.89,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6800,Training & Development,Opex,118465.12,111930.0,6535.12,0.05838574288157247,Unfavorable,False,Volume,Volume,Medium,2221.25,4313.87,Stable,6535.12,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,6900,Office Expenses,Opex,124988.88,135915.0,-10926.12,-0.08038933928623046,Favorable,True,Rate,Rate,High,-10159.74,-766.380000000001,Stable,-10926.12,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2002,Engineering Product,Engineering,7000,Data & Analytics Tools,Opex,270705.55,239850.0,30855.55,0.12864521381826818,Unfavorable,True,One-Time,One-Time,High,105.81,30749.739999999998,Stable,30855.55,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6100,Paid Advertising,Opex,469942.43,479700.0,-9757.57,-0.02034097667025013,Favorable,False,Timing,Timing,Medium,12691.45,-22449.02,Stable,-9757.57,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6200,Cloud Infrastructure,Opex,1132092.0,959400.0,172692.0,0.18,Unfavorable,True,Cloud Expansion Program,Cloud Expansion Program,High,74161.98,98530.02,Stable,172692.0,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6300,Professional Services,Opex,269008.89,287820.0,-18811.11,-0.06535720639788814,Favorable,False,Volume,Volume,Medium,-12256.27,-6554.84,Stable,-18811.11,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6400,Travel & Entertainment,Opex,137627.64,143910.0,-6282.36,-0.04365481127724327,Favorable,False,Rate,Rate,Medium,807.03,-7089.389999999999,Stable,-6282.36,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6500,Software Licenses,Opex,377852.24,351780.0,26072.24,0.07411517495307093,Unfavorable,False,Rate,Rate,Medium,5227.87,20844.370000000003,Stable,26072.24,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6600,Contractors,Opex,453411.47,399750.0,53661.47,0.13423756744660556,Unfavorable,True,One-Time,One-Time,High,28994.29,24667.18,Stable,53661.47,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6700,Employee Benefits,Opex,685176.69,639600.0,45576.69,0.07125811849514771,Unfavorable,False,Volume,Volume,Medium,-9095.73,54672.42,Stable,45576.69,Open,False,0.0,0,Preliminary,Ready,False
2025,11,FY25-P11,CC2003,Engineering Infrastructure,Engineering,6800,Training & Development,Opex,109639.56,111930.0,-2290.44,-0.020463151062641627,Favorable,False,Timing,Timing,Medium,18488.65,-20779.09,Stable,-2290.44,Open,False,0.0,0,Preliminary,Ready,False
